instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
132116996,516082,NRAGRINDQ,N.R.AGARWAL INDUSTRIES,0.0,,0.0,0.05,1,EQ,BSE,BSE
54140167,211485,ZINC18SEP162.5PE,,0.0,2018-09-26,162.5,0.01,1,PE,MCX-OPT,MCX
54130183,211446,ZINC18SEP165CE,,0.0,2018-09-26,165.0,0.01,1,CE,MCX-OPT,MCX
54130439,211447,ZINC18SEP165PE,,0.0,2018-09-26,165.0,0.01,1,PE,MCX-OPT,MCX
54130695,211448,ZINC18SEP167.5CE,,0.0,2018-09-26,167.5,0.01,1,CE,MCX-OPT,MCX
54130951,211449,ZINC18SEP167.5PE,,0.0,2018-09-26,167.5,0.01,1,PE,MCX-OPT,MCX
54125575,211428,ZINC18SEP170CE,,0.0,2018-09-26,170.0,0.01,1,CE,MCX-OPT,MCX
54125831,211429,ZINC18SEP170PE,,0.0,2018-09-26,170.0,0.01,1,PE,MCX-OPT,MCX
54126087,211430,ZINC18SEP172.5CE,,0.0,2018-09-26,172.5,0.01,1,CE,MCX-OPT,MCX
54126343,211431,ZINC18SEP172.5PE,,0.0,2018-09-26,172.5,0.01,1,PE,MCX-OPT,MCX
54121735,211413,ZINC18SEP175CE,,0.0,2018-09-26,175.0,0.01,1,CE,MCX-OPT,MCX
54121991,211414,ZINC18SEP175PE,,0.0,2018-09-26,175.0,0.01,1,PE,MCX-OPT,MCX
54076935,211238,ZINC18SEP177.5CE,,0.0,2018-09-26,177.5,0.01,1,CE,MCX-OPT,MCX
54077191,211239,ZINC18SEP177.5PE,,0.0,2018-09-26,177.5,0.01,1,PE,MCX-OPT,MCX
54077447,211240,ZINC18SEP180CE,,0.0,2018-09-26,180.0,0.01,1,CE,MCX-OPT,MCX
54077703,211241,ZINC18SEP180PE,,0.0,2018-09-26,180.0,0.01,1,PE,MCX-OPT,MCX
54071303,211216,ZINC18SEP182.5CE,,0.0,2018-09-26,182.5,0.01,1,CE,MCX-OPT,MCX
54071559,211217,ZINC18SEP182.5PE,,0.0,2018-09-26,182.5,0.01,1,PE,MCX-OPT,MCX
54071815,211218,ZINC18SEP185CE,,0.0,2018-09-26,185.0,0.01,1,CE,MCX-OPT,MCX
54072071,211219,ZINC18SEP185PE,,0.0,2018-09-26,185.0,0.01,1,PE,MCX-OPT,MCX
54059015,211168,ZINC18SEP187.5CE,,0.0,2018-09-26,187.5,0.01,1,CE,MCX-OPT,MCX
54059271,211169,ZINC18SEP187.5PE,,0.0,2018-09-26,187.5,0.01,1,PE,MCX-OPT,MCX
54059527,211170,ZINC18SEP190CE,,0.0,2018-09-26,190.0,0.01,1,CE,MCX-OPT,MCX
54059783,211171,ZINC18SEP190PE,,0.0,2018-09-26,190.0,0.01,1,PE,MCX-OPT,MCX
54048263,211126,ZINC18SEP192.5CE,,0.0,2018-09-26,192.5,0.01,1,CE,MCX-OPT,MCX
54048519,211127,ZINC18SEP192.5PE,,0.0,2018-09-26,192.5,0.01,1,PE,MCX-OPT,MCX
54048775,211128,ZINC18SEP195CE,,0.0,2018-09-26,195.0,0.01,1,CE,MCX-OPT,MCX
54049031,211129,ZINC18SEP195PE,,0.0,2018-09-26,195.0,0.01,1,PE,MCX-OPT,MCX
54049287,211130,ZINC18SEP197.5CE,,0.0,2018-09-26,197.5,0.01,1,CE,MCX-OPT,MCX
54049543,211131,ZINC18SEP197.5PE,,0.0,2018-09-26,197.5,0.01,1,PE,MCX-OPT,MCX
54049799,211132,ZINC18SEP200CE,,0.0,2018-09-26,200.0,0.01,1,CE,MCX-OPT,MCX
54050055,211133,ZINC18SEP200PE,,0.0,2018-09-26,200.0,0.01,1,PE,MCX-OPT,MCX
54050311,211134,ZINC18SEP202.5CE,,0.0,2018-09-26,202.5,0.01,1,CE,MCX-OPT,MCX
54050567,211135,ZINC18SEP202.5PE,,0.0,2018-09-26,202.5,0.01,1,PE,MCX-OPT,MCX
54050823,211136,ZINC18SEP205CE,,0.0,2018-09-26,205.0,0.01,1,CE,MCX-OPT,MCX
54051079,211137,ZINC18SEP205PE,,0.0,2018-09-26,205.0,0.01,1,PE,MCX-OPT,MCX
54051335,211138,ZINC18SEP207.5CE,,0.0,2018-09-26,207.5,0.01,1,CE,MCX-OPT,MCX
54051591,211139,ZINC18SEP207.5PE,,0.0,2018-09-26,207.5,0.01,1,PE,MCX-OPT,MCX
54051847,211140,ZINC18SEP210CE,,0.0,2018-09-26,210.0,0.01,1,CE,MCX-OPT,MCX
54052103,211141,ZINC18SEP210PE,,0.0,2018-09-26,210.0,0.01,1,PE,MCX-OPT,MCX
54052359,211142,ZINC18SEP212.5CE,,0.0,2018-09-26,212.5,0.01,1,CE,MCX-OPT,MCX
54052615,211143,ZINC18SEP212.5PE,,0.0,2018-09-26,212.5,0.01,1,PE,MCX-OPT,MCX
54052871,211144,ZINC18SEP215CE,,0.0,2018-09-26,215.0,0.01,1,CE,MCX-OPT,MCX
54053127,211145,ZINC18SEP215PE,,0.0,2018-09-26,215.0,0.01,1,PE,MCX-OPT,MCX
54053383,211146,ZINC18SEP217.5CE,,0.0,2018-09-26,217.5,0.01,1,CE,MCX-OPT,MCX
54053639,211147,ZINC18SEP217.5PE,,0.0,2018-09-26,217.5,0.01,1,PE,MCX-OPT,MCX
54054151,211149,ZINC18SEP220PE,,0.0,2018-09-26,220.0,0.01,1,PE,MCX-OPT,MCX
54054407,211150,ZINC18SEP222.5CE,,0.0,2018-09-26,222.5,0.01,1,CE,MCX-OPT,MCX
54054663,211151,ZINC18SEP222.5PE,,0.0,2018-09-26,222.5,0.01,1,PE,MCX-OPT,MCX
54054919,211152,ZINC18SEP225CE,,0.0,2018-09-26,225.0,0.01,1,CE,MCX-OPT,MCX
54055175,211153,ZINC18SEP225PE,,0.0,2018-09-26,225.0,0.01,1,PE,MCX-OPT,MCX
54055431,211154,ZINC18SEP227.5CE,,0.0,2018-09-26,227.5,0.01,1,CE,MCX-OPT,MCX
54055687,211155,ZINC18SEP227.5PE,,0.0,2018-09-26,227.5,0.01,1,PE,MCX-OPT,MCX
54242823,211886,COPPER18AUG370CE,,0.0,2018-08-29,370.0,0.01,1,CE,MCX-OPT,MCX
54243079,211887,COPPER18AUG370PE,,0.0,2018-08-29,370.0,0.01,1,PE,MCX-OPT,MCX
54243335,211888,COPPER18AUG375CE,,0.0,2018-08-29,375.0,0.01,1,CE,MCX-OPT,MCX
54243591,211889,COPPER18AUG375PE,,0.0,2018-08-29,375.0,0.01,1,PE,MCX-OPT,MCX
54179079,211637,COPPER18AUG380CE,,0.0,2018-08-29,380.0,0.01,1,CE,MCX-OPT,MCX
54179335,211638,COPPER18AUG380PE,,0.0,2018-08-29,380.0,0.01,1,PE,MCX-OPT,MCX
54132231,211454,COPPER18AUG385CE,,0.0,2018-08-29,385.0,0.01,1,CE,MCX-OPT,MCX
54132487,211455,COPPER18AUG385PE,,0.0,2018-08-29,385.0,0.01,1,PE,MCX-OPT,MCX
244297732,954288,881RHFL21,RHFL-8.81%-24-06-21-PVT,0.0,,0.0,0.01,2,EQ,BSE,BSE
244671236,955747,IIFL08FEB17,IIFL-NIFTY-5-2-27-PVT,0.0,,0.0,0.01,10,EQ,BSE,BSE
239518724,935620,768IREDA36,IREDA-7.68%-21-1-36-TAXFREENCD,0.0,,0.0,0.01,1,EQ,BSE,BSE
135773956,530367,NRBBEARING,NRB BEARINGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
54132743,211456,COPPER18AUG390CE,,0.0,2018-08-29,390.0,0.01,1,CE,MCX-OPT,MCX
54132999,211457,COPPER18AUG390PE,,0.0,2018-08-29,390.0,0.01,1,PE,MCX-OPT,MCX
54127111,211434,COPPER18AUG395CE,,0.0,2018-08-29,395.0,0.01,1,CE,MCX-OPT,MCX
54127367,211435,COPPER18AUG395PE,,0.0,2018-08-29,395.0,0.01,1,PE,MCX-OPT,MCX
54124551,211424,COPPER18AUG400CE,,0.0,2018-08-29,400.0,0.01,1,CE,MCX-OPT,MCX
54124807,211425,COPPER18AUG400PE,,0.0,2018-08-29,400.0,0.01,1,PE,MCX-OPT,MCX
54118663,211401,COPPER18AUG405CE,,0.0,2018-08-29,405.0,0.01,1,CE,MCX-OPT,MCX
54118919,211402,COPPER18AUG405PE,,0.0,2018-08-29,405.0,0.01,1,PE,MCX-OPT,MCX
54114567,211385,COPPER18AUG410CE,,0.0,2018-08-29,410.0,0.01,1,CE,MCX-OPT,MCX
54114823,211386,COPPER18AUG410PE,,0.0,2018-08-29,410.0,0.01,1,PE,MCX-OPT,MCX
54093575,211303,COPPER18AUG415CE,,0.0,2018-08-29,415.0,0.01,1,CE,MCX-OPT,MCX
54093831,211304,COPPER18AUG415PE,,0.0,2018-08-29,415.0,0.01,1,PE,MCX-OPT,MCX
54074375,211228,COPPER18AUG420CE,,0.0,2018-08-29,420.0,0.01,1,CE,MCX-OPT,MCX
54074631,211229,COPPER18AUG420PE,,0.0,2018-08-29,420.0,0.01,1,PE,MCX-OPT,MCX
53991175,210903,COPPER18AUG425CE,,0.0,2018-08-29,425.0,0.01,1,CE,MCX-OPT,MCX
53991431,210904,COPPER18AUG425PE,,0.0,2018-08-29,425.0,0.01,1,PE,MCX-OPT,MCX
53878535,210463,COPPER18AUG430CE,,0.0,2018-08-29,430.0,0.01,1,CE,MCX-OPT,MCX
53878791,210464,COPPER18AUG430PE,,0.0,2018-08-29,430.0,0.01,1,PE,MCX-OPT,MCX
53879047,210465,COPPER18AUG435CE,,0.0,2018-08-29,435.0,0.01,1,CE,MCX-OPT,MCX
53879303,210466,COPPER18AUG435PE,,0.0,2018-08-29,435.0,0.01,1,PE,MCX-OPT,MCX
53879559,210467,COPPER18AUG440CE,,0.0,2018-08-29,440.0,0.01,1,CE,MCX-OPT,MCX
53879815,210468,COPPER18AUG440PE,,0.0,2018-08-29,440.0,0.01,1,PE,MCX-OPT,MCX
53880071,210469,COPPER18AUG445CE,,0.0,2018-08-29,445.0,0.01,1,CE,MCX-OPT,MCX
53880327,210470,COPPER18AUG445PE,,0.0,2018-08-29,445.0,0.01,1,PE,MCX-OPT,MCX
53880583,210471,COPPER18AUG450CE,,0.0,2018-08-29,450.0,0.01,1,CE,MCX-OPT,MCX
53880839,210472,COPPER18AUG450PE,,0.0,2018-08-29,450.0,0.01,1,PE,MCX-OPT,MCX
53881095,210473,COPPER18AUG455CE,,0.0,2018-08-29,455.0,0.01,1,CE,MCX-OPT,MCX
53881351,210474,COPPER18AUG455PE,,0.0,2018-08-29,455.0,0.01,1,PE,MCX-OPT,MCX
53881607,210475,COPPER18AUG460CE,,0.0,2018-08-29,460.0,0.01,1,CE,MCX-OPT,MCX
53882119,210477,COPPER18AUG465CE,,0.0,2018-08-29,465.0,0.01,1,CE,MCX-OPT,MCX
53882375,210478,COPPER18AUG465PE,,0.0,2018-08-29,465.0,0.01,1,PE,MCX-OPT,MCX
53882631,210479,COPPER18AUG470CE,,0.0,2018-08-29,470.0,0.01,1,CE,MCX-OPT,MCX
53882887,210480,COPPER18AUG470PE,,0.0,2018-08-29,470.0,0.01,1,PE,MCX-OPT,MCX
53883143,210481,COPPER18AUG475CE,,0.0,2018-08-29,475.0,0.01,1,CE,MCX-OPT,MCX
53883399,210482,COPPER18AUG475PE,,0.0,2018-08-29,475.0,0.01,1,PE,MCX-OPT,MCX
53883655,210483,COPPER18AUG480CE,,0.0,2018-08-29,480.0,0.01,1,CE,MCX-OPT,MCX
53883911,210484,COPPER18AUG480PE,,0.0,2018-08-29,480.0,0.01,1,PE,MCX-OPT,MCX
53884167,210485,COPPER18AUG485CE,,0.0,2018-08-29,485.0,0.01,1,CE,MCX-OPT,MCX
53884423,210486,COPPER18AUG485PE,,0.0,2018-08-29,485.0,0.01,1,PE,MCX-OPT,MCX
53884679,210487,COPPER18AUG490CE,,0.0,2018-08-29,490.0,0.01,1,CE,MCX-OPT,MCX
53884935,210488,COPPER18AUG490PE,,0.0,2018-08-29,490.0,0.01,1,PE,MCX-OPT,MCX
53885191,210489,COPPER18AUG495CE,,0.0,2018-08-29,495.0,0.01,1,CE,MCX-OPT,MCX
53885447,210490,COPPER18AUG495PE,,0.0,2018-08-29,495.0,0.01,1,PE,MCX-OPT,MCX
53885703,210491,COPPER18AUG500CE,,0.0,2018-08-29,500.0,0.01,1,CE,MCX-OPT,MCX
53885959,210492,COPPER18AUG500PE,,0.0,2018-08-29,500.0,0.01,1,PE,MCX-OPT,MCX
53894407,210525,COPPER18AUG505CE,,0.0,2018-08-29,505.0,0.01,1,CE,MCX-OPT,MCX
53894663,210526,COPPER18AUG505PE,,0.0,2018-08-29,505.0,0.01,1,PE,MCX-OPT,MCX
53960967,210785,COPPER18AUG510CE,,0.0,2018-08-29,510.0,0.01,1,CE,MCX-OPT,MCX
53961223,210786,COPPER18AUG510PE,,0.0,2018-08-29,510.0,0.01,1,PE,MCX-OPT,MCX
54001159,210942,COPPER18AUG515CE,,0.0,2018-08-29,515.0,0.01,1,CE,MCX-OPT,MCX
54001415,210943,COPPER18AUG515PE,,0.0,2018-08-29,515.0,0.01,1,PE,MCX-OPT,MCX
54002183,210946,COPPER18AUG520CE,,0.0,2018-08-29,520.0,0.01,1,CE,MCX-OPT,MCX
54002439,210947,COPPER18AUG520PE,,0.0,2018-08-29,520.0,0.01,1,PE,MCX-OPT,MCX
244673796,955757,IIFL10FEB17,IIFL-NIFTY-7-2-27-PVT,0.0,,0.0,0.01,10,EQ,BSE,BSE
244888324,956595,762BFL20,BFL-7.62%-15-6-20-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
54005255,210958,COPPER18AUG525CE,,0.0,2018-08-29,525.0,0.01,1,CE,MCX-OPT,MCX
54005511,210959,COPPER18AUG525PE,,0.0,2018-08-29,525.0,0.01,1,PE,MCX-OPT,MCX
54005767,210960,COPPER18AUG530CE,,0.0,2018-08-29,530.0,0.01,1,CE,MCX-OPT,MCX
54006023,210961,COPPER18AUG530PE,,0.0,2018-08-29,530.0,0.01,1,PE,MCX-OPT,MCX
54243847,211890,COPPER18NOV380CE,,0.0,2018-11-28,380.0,0.01,1,CE,MCX-OPT,MCX
54244103,211891,COPPER18NOV380PE,,0.0,2018-11-28,380.0,0.01,1,PE,MCX-OPT,MCX
54179591,211639,COPPER18NOV385CE,,0.0,2018-11-28,385.0,0.01,1,CE,MCX-OPT,MCX
54179847,211640,COPPER18NOV385PE,,0.0,2018-11-28,385.0,0.01,1,PE,MCX-OPT,MCX
54166791,211589,COPPER18NOV390CE,,0.0,2018-11-28,390.0,0.01,1,CE,MCX-OPT,MCX
54167047,211590,COPPER18NOV390PE,,0.0,2018-11-28,390.0,0.01,1,PE,MCX-OPT,MCX
54133255,211458,COPPER18NOV395CE,,0.0,2018-11-28,395.0,0.01,1,CE,MCX-OPT,MCX
54133511,211459,COPPER18NOV395PE,,0.0,2018-11-28,395.0,0.01,1,PE,MCX-OPT,MCX
54133767,211460,COPPER18NOV400CE,,0.0,2018-11-28,400.0,0.01,1,CE,MCX-OPT,MCX
54134023,211461,COPPER18NOV400PE,,0.0,2018-11-28,400.0,0.01,1,PE,MCX-OPT,MCX
54125063,211426,COPPER18NOV405CE,,0.0,2018-11-28,405.0,0.01,1,CE,MCX-OPT,MCX
54125319,211427,COPPER18NOV405PE,,0.0,2018-11-28,405.0,0.01,1,PE,MCX-OPT,MCX
54119175,211403,COPPER18NOV410CE,,0.0,2018-11-28,410.0,0.01,1,CE,MCX-OPT,MCX
54119431,211404,COPPER18NOV410PE,,0.0,2018-11-28,410.0,0.01,1,PE,MCX-OPT,MCX
54115079,211387,COPPER18NOV415CE,,0.0,2018-11-28,415.0,0.01,1,CE,MCX-OPT,MCX
54115335,211388,COPPER18NOV415PE,,0.0,2018-11-28,415.0,0.01,1,PE,MCX-OPT,MCX
54110983,211371,COPPER18NOV420CE,,0.0,2018-11-28,420.0,0.01,1,CE,MCX-OPT,MCX
54111239,211372,COPPER18NOV420PE,,0.0,2018-11-28,420.0,0.01,1,PE,MCX-OPT,MCX
54083335,211263,COPPER18NOV425CE,,0.0,2018-11-28,425.0,0.01,1,CE,MCX-OPT,MCX
54083591,211264,COPPER18NOV425PE,,0.0,2018-11-28,425.0,0.01,1,PE,MCX-OPT,MCX
53980167,210860,COPPER18NOV430CE,,0.0,2018-11-28,430.0,0.01,1,CE,MCX-OPT,MCX
53980423,210861,COPPER18NOV430PE,,0.0,2018-11-28,430.0,0.01,1,PE,MCX-OPT,MCX
53886215,210493,COPPER18NOV435CE,,0.0,2018-11-28,435.0,0.01,1,CE,MCX-OPT,MCX
53886471,210494,COPPER18NOV435PE,,0.0,2018-11-28,435.0,0.01,1,PE,MCX-OPT,MCX
53886727,210495,COPPER18NOV440CE,,0.0,2018-11-28,440.0,0.01,1,CE,MCX-OPT,MCX
53887239,210497,COPPER18NOV445CE,,0.0,2018-11-28,445.0,0.01,1,CE,MCX-OPT,MCX
53887751,210499,COPPER18NOV450CE,,0.0,2018-11-28,450.0,0.01,1,CE,MCX-OPT,MCX
53888007,210500,COPPER18NOV450PE,,0.0,2018-11-28,450.0,0.01,1,PE,MCX-OPT,MCX
53888263,210501,COPPER18NOV455CE,,0.0,2018-11-28,455.0,0.01,1,CE,MCX-OPT,MCX
53888519,210502,COPPER18NOV455PE,,0.0,2018-11-28,455.0,0.01,1,PE,MCX-OPT,MCX
53888775,210503,COPPER18NOV460CE,,0.0,2018-11-28,460.0,0.01,1,CE,MCX-OPT,MCX
53889031,210504,COPPER18NOV460PE,,0.0,2018-11-28,460.0,0.01,1,PE,MCX-OPT,MCX
53889287,210505,COPPER18NOV465CE,,0.0,2018-11-28,465.0,0.01,1,CE,MCX-OPT,MCX
53889543,210506,COPPER18NOV465PE,,0.0,2018-11-28,465.0,0.01,1,PE,MCX-OPT,MCX
53889799,210507,COPPER18NOV470CE,,0.0,2018-11-28,470.0,0.01,1,CE,MCX-OPT,MCX
53890055,210508,COPPER18NOV470PE,,0.0,2018-11-28,470.0,0.01,1,PE,MCX-OPT,MCX
53890311,210509,COPPER18NOV475CE,,0.0,2018-11-28,475.0,0.01,1,CE,MCX-OPT,MCX
53890567,210510,COPPER18NOV475PE,,0.0,2018-11-28,475.0,0.01,1,PE,MCX-OPT,MCX
53890823,210511,COPPER18NOV480CE,,0.0,2018-11-28,480.0,0.01,1,CE,MCX-OPT,MCX
53891079,210512,COPPER18NOV480PE,,0.0,2018-11-28,480.0,0.01,1,PE,MCX-OPT,MCX
53891335,210513,COPPER18NOV485CE,,0.0,2018-11-28,485.0,0.01,1,CE,MCX-OPT,MCX
53891591,210514,COPPER18NOV485PE,,0.0,2018-11-28,485.0,0.01,1,PE,MCX-OPT,MCX
53891847,210515,COPPER18NOV490CE,,0.0,2018-11-28,490.0,0.01,1,CE,MCX-OPT,MCX
53892103,210516,COPPER18NOV490PE,,0.0,2018-11-28,490.0,0.01,1,PE,MCX-OPT,MCX
53892359,210517,COPPER18NOV495CE,,0.0,2018-11-28,495.0,0.01,1,CE,MCX-OPT,MCX
53892615,210518,COPPER18NOV495PE,,0.0,2018-11-28,495.0,0.01,1,PE,MCX-OPT,MCX
53892871,210519,COPPER18NOV500CE,,0.0,2018-11-28,500.0,0.01,1,CE,MCX-OPT,MCX
53893127,210520,COPPER18NOV500PE,,0.0,2018-11-28,500.0,0.01,1,PE,MCX-OPT,MCX
53893383,210521,COPPER18NOV505CE,,0.0,2018-11-28,505.0,0.01,1,CE,MCX-OPT,MCX
53893639,210522,COPPER18NOV505PE,,0.0,2018-11-28,505.0,0.01,1,PE,MCX-OPT,MCX
53895431,210529,COPPER18NOV510CE,,0.0,2018-11-28,510.0,0.01,1,CE,MCX-OPT,MCX
53895687,210530,COPPER18NOV510PE,,0.0,2018-11-28,510.0,0.01,1,PE,MCX-OPT,MCX
53961479,210787,COPPER18NOV515CE,,0.0,2018-11-28,515.0,0.01,1,CE,MCX-OPT,MCX
243901444,952740,925RHFL25A,RHFL-9.25%-23-8-25-PVT,0.0,,0.0,0.01,2,EQ,BSE,BSE
239593988,935914,925RHFL32A,RHFL-9.25%-3-1-32-NCDS,0.0,,0.0,0.01,1,EQ,BSE,BSE
244502532,955088,762MMFS18,MMFS-7.62%-21-12-18-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
244153092,953723,94953IHFL19,IHFL-9.4953%-11-3-19-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
151069444,590115,M50,MOTILAL OSWAL MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
245052420,957236,774PGCIL31,PGCIL-7.74%-12-12-31-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
132387844,517140,MOSERBAER,MOSER BAER INDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
245023236,957122,785ILFSL22,ILFSL-7.85%-30-12-2022-PVT,0.0,,0.0,0.01,1000,EQ,BSE,BSE
248924420,972361,PIDBSTRPPC,PIDB-STRPPC-27-12-2020-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
53961735,210788,COPPER18NOV515PE,,0.0,2018-11-28,515.0,0.01,1,PE,MCX-OPT,MCX
54002695,210948,COPPER18NOV520CE,,0.0,2018-11-28,520.0,0.01,1,CE,MCX-OPT,MCX
54002951,210949,COPPER18NOV520PE,,0.0,2018-11-28,520.0,0.01,1,PE,MCX-OPT,MCX
54003207,210950,COPPER18NOV525CE,,0.0,2018-11-28,525.0,0.01,1,CE,MCX-OPT,MCX
54003463,210951,COPPER18NOV525PE,,0.0,2018-11-28,525.0,0.01,1,PE,MCX-OPT,MCX
54003719,210952,COPPER18NOV530CE,,0.0,2018-11-28,530.0,0.01,1,CE,MCX-OPT,MCX
54003975,210953,COPPER18NOV530PE,,0.0,2018-11-28,530.0,0.01,1,PE,MCX-OPT,MCX
54006279,210962,COPPER18NOV535CE,,0.0,2018-11-28,535.0,0.01,1,CE,MCX-OPT,MCX
54006535,210963,COPPER18NOV535PE,,0.0,2018-11-28,535.0,0.01,1,PE,MCX-OPT,MCX
54254087,211930,COPPER19FEB385CE,,0.0,2019-02-26,385.0,0.01,1,CE,MCX-OPT,MCX
54254343,211931,COPPER19FEB385PE,,0.0,2019-02-26,385.0,0.01,1,PE,MCX-OPT,MCX
54254599,211932,COPPER19FEB390CE,,0.0,2019-02-26,390.0,0.01,1,CE,MCX-OPT,MCX
54254855,211933,COPPER19FEB390PE,,0.0,2019-02-26,390.0,0.01,1,PE,MCX-OPT,MCX
54146823,211511,COPPER19FEB395CE,,0.0,2019-02-26,395.0,0.01,1,CE,MCX-OPT,MCX
54147079,211512,COPPER19FEB395PE,,0.0,2019-02-26,395.0,0.01,1,PE,MCX-OPT,MCX
54141447,211490,COPPER19FEB400CE,,0.0,2019-02-26,400.0,0.01,1,CE,MCX-OPT,MCX
54141703,211491,COPPER19FEB400PE,,0.0,2019-02-26,400.0,0.01,1,PE,MCX-OPT,MCX
54141959,211492,COPPER19FEB405CE,,0.0,2019-02-26,405.0,0.01,1,CE,MCX-OPT,MCX
54142215,211493,COPPER19FEB405PE,,0.0,2019-02-26,405.0,0.01,1,PE,MCX-OPT,MCX
54126599,211432,COPPER19FEB410CE,,0.0,2019-02-26,410.0,0.01,1,CE,MCX-OPT,MCX
54126855,211433,COPPER19FEB410PE,,0.0,2019-02-26,410.0,0.01,1,PE,MCX-OPT,MCX
54122759,211417,COPPER19FEB415CE,,0.0,2019-02-26,415.0,0.01,1,CE,MCX-OPT,MCX
54123015,211418,COPPER19FEB415PE,,0.0,2019-02-26,415.0,0.01,1,PE,MCX-OPT,MCX
54117639,211397,COPPER19FEB420CE,,0.0,2019-02-26,420.0,0.01,1,CE,MCX-OPT,MCX
54117895,211398,COPPER19FEB420PE,,0.0,2019-02-26,420.0,0.01,1,PE,MCX-OPT,MCX
54103303,211341,COPPER19FEB425CE,,0.0,2019-02-26,425.0,0.01,1,CE,MCX-OPT,MCX
54103559,211342,COPPER19FEB425PE,,0.0,2019-02-26,425.0,0.01,1,PE,MCX-OPT,MCX
54103815,211343,COPPER19FEB430CE,,0.0,2019-02-26,430.0,0.01,1,CE,MCX-OPT,MCX
54104071,211344,COPPER19FEB430PE,,0.0,2019-02-26,430.0,0.01,1,PE,MCX-OPT,MCX
54104327,211345,COPPER19FEB435CE,,0.0,2019-02-26,435.0,0.01,1,CE,MCX-OPT,MCX
54104583,211346,COPPER19FEB435PE,,0.0,2019-02-26,435.0,0.01,1,PE,MCX-OPT,MCX
54104839,211347,COPPER19FEB440CE,,0.0,2019-02-26,440.0,0.01,1,CE,MCX-OPT,MCX
54105095,211348,COPPER19FEB440PE,,0.0,2019-02-26,440.0,0.01,1,PE,MCX-OPT,MCX
54105351,211349,COPPER19FEB445CE,,0.0,2019-02-26,445.0,0.01,1,CE,MCX-OPT,MCX
54105607,211350,COPPER19FEB445PE,,0.0,2019-02-26,445.0,0.01,1,PE,MCX-OPT,MCX
54105863,211351,COPPER19FEB450CE,,0.0,2019-02-26,450.0,0.01,1,CE,MCX-OPT,MCX
54106119,211352,COPPER19FEB450PE,,0.0,2019-02-26,450.0,0.01,1,PE,MCX-OPT,MCX
54106375,211353,COPPER19FEB455CE,,0.0,2019-02-26,455.0,0.01,1,CE,MCX-OPT,MCX
54106631,211354,COPPER19FEB455PE,,0.0,2019-02-26,455.0,0.01,1,PE,MCX-OPT,MCX
54106887,211355,COPPER19FEB460CE,,0.0,2019-02-26,460.0,0.01,1,CE,MCX-OPT,MCX
54107143,211356,COPPER19FEB460PE,,0.0,2019-02-26,460.0,0.01,1,PE,MCX-OPT,MCX
54107399,211357,COPPER19FEB465CE,,0.0,2019-02-26,465.0,0.01,1,CE,MCX-OPT,MCX
54107655,211358,COPPER19FEB465PE,,0.0,2019-02-26,465.0,0.01,1,PE,MCX-OPT,MCX
243863044,952590,1075SREI25,SREI-10.75%-13-8-25-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
244690180,955821,8HDFCC22,HCFSPL-8.00%-25-02-22-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
248924676,972362,PIDBSTRPPD,PIDB-STRPPD-27-12-2021-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
54107911,211359,COPPER19FEB470CE,,0.0,2019-02-26,470.0,0.01,1,CE,MCX-OPT,MCX
54108167,211360,COPPER19FEB470PE,,0.0,2019-02-26,470.0,0.01,1,PE,MCX-OPT,MCX
54108423,211361,COPPER19FEB475CE,,0.0,2019-02-26,475.0,0.01,1,CE,MCX-OPT,MCX
54108679,211362,COPPER19FEB475PE,,0.0,2019-02-26,475.0,0.01,1,PE,MCX-OPT,MCX
54108935,211363,COPPER19FEB480CE,,0.0,2019-02-26,480.0,0.01,1,CE,MCX-OPT,MCX
54109191,211364,COPPER19FEB480PE,,0.0,2019-02-26,480.0,0.01,1,PE,MCX-OPT,MCX
54109447,211365,COPPER19FEB485CE,,0.0,2019-02-26,485.0,0.01,1,CE,MCX-OPT,MCX
54109703,211366,COPPER19FEB485PE,,0.0,2019-02-26,485.0,0.01,1,PE,MCX-OPT,MCX
54109959,211367,COPPER19FEB490CE,,0.0,2019-02-26,490.0,0.01,1,CE,MCX-OPT,MCX
54110215,211368,COPPER19FEB490PE,,0.0,2019-02-26,490.0,0.01,1,PE,MCX-OPT,MCX
54110471,211369,COPPER19FEB495CE,,0.0,2019-02-26,495.0,0.01,1,CE,MCX-OPT,MCX
54110727,211370,COPPER19FEB495PE,,0.0,2019-02-26,495.0,0.01,1,PE,MCX-OPT,MCX
54222855,211808,CRUDEOIL18OCT4200CE,,0.0,2018-10-17,4200.0,0.1,1,CE,MCX-OPT,MCX
